CustomerID,Age,Gender,Tenure,Contract,PaymentMethod,SubscriptionPlan,MonthlyCharges,TotalCharges,LastLoginDays,JoinMonth,Churn,ChurnLabel,TenureBucket,AgeGroup,ChargeBracket,AutoPay
CUST-00191,45,Female,72,Month-to-Month,Mailed Check,Basic,26.53,1916.14,10,2022-10,1,Yes,24+ months,36–45,Low (<$30),0
CUST-00192,61,Female,70,Two Year,Credit Card (Auto),Basic,27.15,1904.74,26,2023-04,0,No,24+ months,60+,Low (<$30),1
CUST-00193,61,Male,49,Two Year,Electronic Check,Basic,30.31,1491.82,8,2023-03,0,No,24+ months,60+,Mid ($30–55),0
CUST-00194,37,Male,11,One Year,Electronic Check,Premium,85.76,946.89,11,2022-05,0,No,3–12 months,36–45,Very High (>$75),0
CUST-00195,47,Male,25,Month-to-Month,Credit Card (Auto),Basic,21.22,535.52,3,2023-10,1,Yes,24+ months,46–60,Low (<$30),1
CUST-00196,28,Male,8,Month-to-Month,Electronic Check,Premium,90.69,723.1,12,2023-10,0,No,3–12 months,26–35,Very High (>$75),0
CUST-00197,45,Male,18,Month-to-Month,Bank Transfer (Auto),Premium,90.53,1631.34,6,2022-12,0,No,12–24 months,36–45,Very High (>$75),1
CUST-00198,42,Female,21,Month-to-Month,Electronic Check,Standard,52.15,1101.26,1,2022-11,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-00199,56,Male,57,One Year,Bank Transfer (Auto),Basic,32.15,1825.99,43,2023-12,1,Yes,24+ months,46–60,Mid ($30–55),1
CUST-00200,50,Male,72,Month-to-Month,Mailed Check,Basic,28.42,2044.7,1,2022-11,0,No,24+ months,46–60,Low (<$30),0
CUST-00201,18,Female,17,Two Year,Electronic Check,Basic,22.01,378.98,16,2023-01,0,No,12–24 months,18–25,Low (<$30),0
CUST-00202,44,Female,1,Month-to-Month,Bank Transfer (Auto),Standard,59.07,59.72,35,2022-09,0,No,0–3 months,36–45,High ($55–75),1
CUST-00203,69,Female,63,Month-to-Month,Bank Transfer (Auto),Standard,51.96,3277.11,2,2023-04,0,No,24+ months,60+,Mid ($30–55),1
CUST-00204,30,Male,6,One Year,Bank Transfer (Auto),Standard,52.5,310.86,4,2023-04,0,No,3–12 months,26–35,Mid ($30–55),1
CUST-00205,58,Male,31,Month-to-Month,Bank Transfer (Auto),Premium,92.41,2855.36,8,2022-01,0,No,24+ months,46–60,Very High (>$75),1
CUST-00206,20,Female,1,Two Year,Mailed Check,Standard,63.79,54.37,5,2023-07,0,No,0–3 months,18–25,High ($55–75),0
CUST-00207,56,Male,16,Two Year,Mailed Check,Basic,22.36,366.62,21,2023-11,0,No,12–24 months,46–60,Low (<$30),0
CUST-00208,23,Male,72,Month-to-Month,Bank Transfer (Auto),Premium,93.77,6760.33,6,2023-07,0,No,24+ months,18–25,Very High (>$75),1
CUST-00209,25,Female,3,Month-to-Month,Bank Transfer (Auto),Basic,22.05,60.38,63,2023-09,0,No,0–3 months,18–25,Low (<$30),1
CUST-00210,44,Female,17,Month-to-Month,Bank Transfer (Auto),Basic,19.98,332.61,29,2022-04,0,No,12–24 months,36–45,Low (<$30),1
CUST-00211,26,Male,11,One Year,Bank Transfer (Auto),Premium,78.98,859.14,33,2022-05,1,Yes,3–12 months,26–35,Very High (>$75),1
CUST-00212,54,Male,72,Month-to-Month,Electronic Check,Premium,82.11,5906.55,0,2022-03,0,No,24+ months,46–60,Very High (>$75),0
CUST-00213,50,Male,65,One Year,Electronic Check,Premium,84.54,5491.79,2,2023-07,0,No,24+ months,46–60,Very High (>$75),0
CUST-00214,68,Male,8,Month-to-Month,Electronic Check,Basic,33.76,264.9,2,2023-01,0,No,3–12 months,60+,Mid ($30–55),0
CUST-00215,59,Male,2,One Year,Credit Card (Auto),Standard,52.11,110.17,16,2023-01,0,No,0–3 months,46–60,Mid ($30–55),1
CUST-00216,61,Male,31,One Year,Bank Transfer (Auto),Basic,24.2,755.19,0,2023-12,0,No,24+ months,60+,Low (<$30),1
CUST-00217,41,Male,13,Month-to-Month,Mailed Check,Premium,90.47,1167.73,24,2023-07,0,No,12–24 months,36–45,Very High (>$75),0
CUST-00218,32,Female,35,Month-to-Month,Electronic Check,Basic,23.13,813.5,11,2023-01,0,No,24+ months,26–35,Low (<$30),0
CUST-00219,71,Female,1,Month-to-Month,Electronic Check,Basic,29.62,30.03,12,2023-12,1,Yes,0–3 months,60+,Low (<$30),0
CUST-00220,49,Female,4,Month-to-Month,Credit Card (Auto),Premium,85.34,334.0,11,2022-05,1,Yes,3–12 months,46–60,Very High (>$75),1
CUST-00221,49,Male,37,Month-to-Month,Credit Card (Auto),Premium,81.33,3014.0,11,2023-05,1,Yes,24+ months,46–60,Very High (>$75),1
CUST-00222,41,Male,7,Month-to-Month,Electronic Check,Standard,60.47,415.01,3,2023-06,1,Yes,3–12 months,36–45,High ($55–75),0
CUST-00223,58,Male,62,Two Year,Credit Card (Auto),Basic,18.45,1137.44,4,2022-12,0,No,24+ months,46–60,Low (<$30),1
CUST-00224,69,Male,1,Two Year,Mailed Check,Standard,52.96,45.94,10,2023-11,0,No,0–3 months,60+,Mid ($30–55),0
CUST-00225,66,Male,7,Two Year,Electronic Check,Premium,84.05,597.13,16,2023-05,1,Yes,3–12 months,60+,Very High (>$75),0
CUST-00226,66,Female,72,Month-to-Month,Bank Transfer (Auto),Standard,55.78,4020.12,4,2023-06,0,No,24+ months,60+,High ($55–75),1
CUST-00227,69,Female,18,One Year,Bank Transfer (Auto),Basic,29.55,530.13,24,2022-01,1,Yes,12–24 months,60+,Low (<$30),1
CUST-00228,29,Female,38,Month-to-Month,Bank Transfer (Auto),Basic,25.8,986.84,24,2023-11,0,No,24+ months,26–35,Low (<$30),1
CUST-00229,56,Male,6,Month-to-Month,Electronic Check,Premium,88.09,522.86,4,2022-02,1,Yes,3–12 months,46–60,Very High (>$75),0
CUST-00230,19,Female,30,Month-to-Month,Electronic Check,Standard,58.12,1752.22,12,2023-01,0,No,24+ months,18–25,High ($55–75),0
CUST-00231,20,Male,41,Month-to-Month,Electronic Check,Standard,54.34,2231.88,6,2022-10,0,No,24+ months,18–25,Mid ($30–55),0
CUST-00232,66,Male,12,Month-to-Month,Electronic Check,Standard,63.87,767.63,3,2022-03,1,Yes,3–12 months,60+,High ($55–75),0
CUST-00233,54,Male,56,Month-to-Month,Mailed Check,Standard,64.24,3603.33,24,2023-03,0,No,24+ months,46–60,High ($55–75),0
CUST-00234,66,Female,29,Two Year,Electronic Check,Premium,87.88,2551.42,71,2023-11,0,No,24+ months,60+,Very High (>$75),0
CUST-00235,34,Female,15,Month-to-Month,Mailed Check,Basic,19.21,295.89,12,2022-01,0,No,12–24 months,26–35,Low (<$30),0
CUST-00236,66,Male,26,Two Year,Mailed Check,Standard,56.34,1471.42,36,2022-12,0,No,24+ months,60+,High ($55–75),0
CUST-00237,19,Female,27,Month-to-Month,Bank Transfer (Auto),Basic,21.13,564.47,15,2022-04,1,Yes,24+ months,18–25,Low (<$30),1
CUST-00238,19,Female,5,Month-to-Month,Bank Transfer (Auto),Basic,26.2,125.79,12,2023-11,0,No,3–12 months,18–25,Low (<$30),1
CUST-00239,45,Male,16,Month-to-Month,Bank Transfer (Auto),Premium,81.19,1290.34,9,2022-02,0,No,12–24 months,36–45,Very High (>$75),1
CUST-00240,71,Male,13,One Year,Electronic Check,Premium,89.96,1163.88,4,2023-08,1,Yes,12–24 months,60+,Very High (>$75),0
CUST-00241,40,Male,16,Month-to-Month,Electronic Check,Standard,49.36,786.63,1,2023-11,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-00242,54,Female,45,Month-to-Month,Electronic Check,Basic,34.2,1529.58,8,2023-07,0,No,24+ months,46–60,Mid ($30–55),0
CUST-00243,49,Male,21,Month-to-Month,Electronic Check,Basic,21.31,443.81,12,2023-07,1,Yes,12–24 months,46–60,Low (<$30),0
CUST-00244,50,Female,72,Month-to-Month,Electronic Check,Premium,89.22,6429.27,10,2023-08,0,No,24+ months,46–60,Very High (>$75),0
CUST-00245,18,Male,11,One Year,Electronic Check,Basic,33.58,376.19,17,2023-08,1,Yes,3–12 months,18–25,Mid ($30–55),0
CUST-00246,36,Female,17,Month-to-Month,Bank Transfer (Auto),Premium,82.2,1387.58,3,2023-01,0,No,12–24 months,36–45,Very High (>$75),1
CUST-00247,19,Male,49,Month-to-Month,Credit Card (Auto),Basic,33.87,1649.77,6,2023-12,0,No,24+ months,18–25,Mid ($30–55),1
CUST-00248,70,Female,25,Two Year,Electronic Check,Premium,84.6,2107.93,8,2023-10,1,Yes,24+ months,60+,Very High (>$75),0
CUST-00249,61,Female,25,Month-to-Month,Credit Card (Auto),Premium,94.32,2365.45,3,2023-10,1,Yes,24+ months,60+,Very High (>$75),1
CUST-00250,43,Female,1,One Year,Electronic Check,Basic,34.5,33.89,35,2022-08,0,No,0–3 months,36–45,Mid ($30–55),0
CUST-00251,49,Female,16,One Year,Bank Transfer (Auto),Premium,81.19,1308.7,17,2022-11,1,Yes,12–24 months,46–60,Very High (>$75),1
CUST-00252,23,Male,10,Two Year,Bank Transfer (Auto),Basic,32.12,328.95,1,2022-08,0,No,3–12 months,18–25,Mid ($30–55),1
CUST-00253,49,Female,72,Month-to-Month,Credit Card (Auto),Basic,21.28,1539.96,18,2023-12,0,No,24+ months,46–60,Low (<$30),1
CUST-00254,21,Male,11,One Year,Electronic Check,Standard,51.84,562.81,11,2022-12,1,Yes,3–12 months,18–25,Mid ($30–55),0
CUST-00255,28,Male,69,Month-to-Month,Electronic Check,Standard,49.42,3409.48,11,2023-05,1,Yes,24+ months,26–35,Mid ($30–55),0
CUST-00256,34,Female,36,One Year,Electronic Check,Basic,20.65,753.27,68,2022-08,0,No,24+ months,26–35,Low (<$30),0
CUST-00257,55,Male,13,Month-to-Month,Mailed Check,Standard,58.74,756.6,14,2023-09,1,Yes,12–24 months,46–60,High ($55–75),0
CUST-00258,41,Female,25,Month-to-Month,Credit Card (Auto),Basic,25.63,642.23,34,2022-03,1,Yes,24+ months,36–45,Low (<$30),1
CUST-00259,22,Female,58,Two Year,Bank Transfer (Auto),Basic,31.44,1820.41,36,2022-07,0,No,24+ months,18–25,Mid ($30–55),1
CUST-00260,69,Male,68,Month-to-Month,Bank Transfer (Auto),Standard,53.63,3644.6,1,2023-01,0,No,24+ months,60+,Mid ($30–55),1
CUST-00261,51,Female,5,Two Year,Mailed Check,Standard,64.46,330.12,0,2023-06,0,No,3–12 months,46–60,High ($55–75),0
CUST-00262,23,Male,13,Two Year,Credit Card (Auto),Standard,48.84,636.68,8,2022-10,0,No,12–24 months,18–25,Mid ($30–55),1
CUST-00263,39,Male,13,Month-to-Month,Mailed Check,Standard,49.06,642.96,21,2022-06,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-00264,28,Male,1,Month-to-Month,Electronic Check,Premium,89.91,93.37,26,2022-04,0,No,0–3 months,26–35,Very High (>$75),0
CUST-00265,65,Female,29,Month-to-Month,Credit Card (Auto),Standard,63.08,1829.9,23,2023-01,0,No,24+ months,60+,High ($55–75),1
CUST-00266,33,Female,61,Two Year,Electronic Check,Basic,31.51,1927.94,8,2023-03,0,No,24+ months,26–35,Mid ($30–55),0
CUST-00267,50,Female,15,Month-to-Month,Electronic Check,Standard,56.32,854.21,20,2023-05,0,No,12–24 months,46–60,High ($55–75),0
CUST-00268,26,Female,43,One Year,Electronic Check,Standard,52.57,2269.85,19,2023-01,0,No,24+ months,26–35,Mid ($30–55),0
CUST-00269,23,Male,31,One Year,Bank Transfer (Auto),Standard,48.22,1500.61,5,2023-03,0,No,24+ months,18–25,Mid ($30–55),1
CUST-00270,33,Male,15,Two Year,Bank Transfer (Auto),Standard,56.65,849.5,2,2022-06,0,No,12–24 months,26–35,High ($55–75),1
CUST-00271,46,Female,4,One Year,Electronic Check,Basic,26.08,97.58,14,2023-07,0,No,3–12 months,46–60,Low (<$30),0
CUST-00272,20,Male,39,One Year,Bank Transfer (Auto),Basic,23.84,920.65,16,2022-12,0,No,24+ months,18–25,Low (<$30),1
CUST-00273,37,Male,61,Month-to-Month,Bank Transfer (Auto),Standard,57.82,3521.65,12,2023-08,0,No,24+ months,36–45,High ($55–75),1
CUST-00274,53,Male,37,Month-to-Month,Credit Card (Auto),Basic,30.38,1120.87,3,2023-08,0,No,24+ months,46–60,Mid ($30–55),1
CUST-00275,36,Female,1,Month-to-Month,Bank Transfer (Auto),Standard,59.91,52.51,4,2023-12,1,Yes,0–3 months,36–45,High ($55–75),1
CUST-00276,43,Female,7,Two Year,Bank Transfer (Auto),Standard,52.47,361.79,18,2022-07,0,No,3–12 months,36–45,Mid ($30–55),1
CUST-00277,20,Male,2,One Year,Bank Transfer (Auto),Standard,57.94,107.55,49,2022-09,1,Yes,0–3 months,18–25,High ($55–75),1
CUST-00278,36,Male,27,One Year,Electronic Check,Standard,50.52,1364.51,43,2022-11,0,No,24+ months,36–45,Mid ($30–55),0
CUST-00279,37,Female,45,One Year,Electronic Check,Basic,20.06,895.23,10,2023-04,1,Yes,24+ months,36–45,Low (<$30),0
CUST-00280,49,Female,3,Month-to-Month,Mailed Check,Premium,91.35,278.91,32,2022-07,0,No,0–3 months,46–60,Very High (>$75),0
CUST-00281,24,Male,58,Month-to-Month,Electronic Check,Standard,59.78,3463.89,0,2023-02,1,Yes,24+ months,18–25,High ($55–75),0
CUST-00282,69,Female,25,Month-to-Month,Electronic Check,Standard,61.04,1529.44,29,2022-01,0,No,24+ months,60+,High ($55–75),0
CUST-00283,58,Male,37,Month-to-Month,Mailed Check,Basic,20.58,769.11,9,2023-08,0,No,24+ months,46–60,Low (<$30),0
CUST-00284,50,Male,72,One Year,Electronic Check,Basic,33.54,2406.6,22,2023-05,0,No,24+ months,46–60,Mid ($30–55),0
CUST-00285,57,Female,2,Month-to-Month,Electronic Check,Standard,50.25,110.28,0,2022-06,0,No,0–3 months,46–60,Mid ($30–55),0
CUST-00286,56,Female,72,One Year,Mailed Check,Basic,32.78,2363.06,30,2022-02,0,No,24+ months,46–60,Mid ($30–55),0
CUST-00287,35,Male,4,One Year,Bank Transfer (Auto),Basic,23.98,86.99,13,2022-09,1,Yes,3–12 months,26–35,Low (<$30),1
CUST-00288,57,Female,15,Month-to-Month,Credit Card (Auto),Standard,49.78,742.98,4,2023-04,1,Yes,12–24 months,46–60,Mid ($30–55),1
CUST-00289,18,Female,61,Month-to-Month,Mailed Check,Standard,52.87,3232.79,6,2023-08,0,No,24+ months,18–25,Mid ($30–55),0
CUST-00290,28,Female,72,Month-to-Month,Mailed Check,Standard,51.07,3678.96,3,2022-11,1,Yes,24+ months,26–35,Mid ($30–55),0
CUST-00291,45,Female,22,Month-to-Month,Mailed Check,Standard,56.33,1235.0,8,2023-08,0,No,12–24 months,36–45,High ($55–75),0
CUST-00292,42,Female,28,One Year,Electronic Check,Premium,94.14,2644.73,6,2022-06,1,Yes,24+ months,36–45,Very High (>$75),0
CUST-00293,67,Male,39,Month-to-Month,Electronic Check,Basic,23.56,924.59,11,2023-09,1,Yes,24+ months,60+,Low (<$30),0
CUST-00294,40,Male,57,Two Year,Credit Card (Auto),Standard,58.4,3333.51,25,2023-10,0,No,24+ months,36–45,High ($55–75),1
CUST-00295,48,Male,4,One Year,Mailed Check,Basic,33.15,140.37,60,2023-01,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-00296,47,Male,53,Month-to-Month,Credit Card (Auto),Standard,58.7,3116.5,4,2022-12,1,Yes,24+ months,46–60,High ($55–75),1
CUST-00297,59,Female,21,One Year,Bank Transfer (Auto),Standard,54.15,1132.88,1,2023-03,0,No,12–24 months,46–60,Mid ($30–55),1
CUST-00298,52,Female,19,One Year,Electronic Check,Basic,34.83,663.45,7,2023-10,0,No,12–24 months,46–60,Mid ($30–55),0
CUST-00299,24,Male,17,One Year,Mailed Check,Standard,51.18,876.91,2,2022-06,1,Yes,12–24 months,18–25,Mid ($30–55),0
CUST-00300,33,Male,22,Month-to-Month,Mailed Check,Premium,86.89,1905.2,26,2023-08,1,Yes,12–24 months,26–35,Very High (>$75),0
CUST-00301,43,Female,72,Month-to-Month,Mailed Check,Basic,31.53,2263.42,10,2023-11,0,No,24+ months,36–45,Mid ($30–55),0
CUST-00302,65,Male,25,Month-to-Month,Mailed Check,Standard,48.0,1193.18,14,2023-08,1,Yes,24+ months,60+,Mid ($30–55),0
CUST-00303,69,Female,72,Month-to-Month,Credit Card (Auto),Premium,89.92,6468.13,2,2023-04,0,No,24+ months,60+,Very High (>$75),1
CUST-00304,66,Male,6,One Year,Credit Card (Auto),Standard,52.52,307.18,20,2023-09,0,No,3–12 months,60+,Mid ($30–55),1
CUST-00305,19,Female,41,One Year,Credit Card (Auto),Standard,50.88,2092.83,54,2023-08,0,No,24+ months,18–25,Mid ($30–55),1
CUST-00306,18,Female,53,Two Year,Electronic Check,Premium,82.65,4386.82,9,2022-09,0,No,24+ months,18–25,Very High (>$75),0
CUST-00307,65,Male,36,Month-to-Month,Electronic Check,Basic,34.43,1232.51,49,2023-10,1,Yes,24+ months,60+,Mid ($30–55),0
CUST-00308,29,Male,29,Month-to-Month,Electronic Check,Basic,33.15,965.46,0,2022-10,0,No,24+ months,26–35,Mid ($30–55),0
CUST-00309,22,Male,26,One Year,Electronic Check,Premium,81.62,2124.66,0,2022-06,0,No,24+ months,18–25,Very High (>$75),0
CUST-00310,54,Female,63,Month-to-Month,Mailed Check,Premium,79.98,5034.26,48,2023-01,1,Yes,24+ months,46–60,Very High (>$75),0
CUST-00311,49,Female,55,Month-to-Month,Bank Transfer (Auto),Basic,24.18,1324.45,18,2022-05,0,No,24+ months,46–60,Low (<$30),1
CUST-00312,26,Male,4,Month-to-Month,Mailed Check,Basic,28.06,107.25,3,2023-03,1,Yes,3–12 months,26–35,Low (<$30),0
CUST-00313,58,Female,60,Month-to-Month,Credit Card (Auto),Standard,62.73,3768.41,6,2022-12,1,Yes,24+ months,46–60,High ($55–75),1
CUST-00314,52,Female,17,One Year,Credit Card (Auto),Premium,94.41,1601.36,10,2022-09,0,No,12–24 months,46–60,Very High (>$75),1
CUST-00315,36,Male,9,Month-to-Month,Electronic Check,Standard,60.76,542.4,18,2022-05,1,Yes,3–12 months,36–45,High ($55–75),0
CUST-00316,65,Male,65,One Year,Credit Card (Auto),Premium,88.17,5721.5,27,2022-12,0,No,24+ months,60+,Very High (>$75),1
CUST-00317,33,Female,18,Two Year,Mailed Check,Premium,80.41,1455.54,1,2023-03,1,Yes,12–24 months,26–35,Very High (>$75),0
CUST-00318,20,Female,52,Month-to-Month,Mailed Check,Premium,79.25,4126.05,16,2022-12,1,Yes,24+ months,18–25,Very High (>$75),0
CUST-00319,37,Female,9,Two Year,Bank Transfer (Auto),Standard,58.12,522.54,9,2023-12,0,No,3–12 months,36–45,High ($55–75),1
CUST-00320,41,Female,1,Month-to-Month,Electronic Check,Standard,57.15,66.01,13,2023-10,0,No,0–3 months,36–45,High ($55–75),0
CUST-00321,71,Female,21,Two Year,Credit Card (Auto),Basic,32.37,675.64,10,2023-10,0,No,12–24 months,60+,Mid ($30–55),1
CUST-00322,50,Male,3,Month-to-Month,Bank Transfer (Auto),Standard,53.47,163.9,8,2022-12,1,Yes,0–3 months,46–60,Mid ($30–55),1
CUST-00323,41,Female,44,One Year,Credit Card (Auto),Standard,48.66,2137.14,3,2023-07,0,No,24+ months,36–45,Mid ($30–55),1
CUST-00324,69,Female,10,Month-to-Month,Credit Card (Auto),Standard,55.19,548.19,9,2023-03,0,No,3–12 months,60+,High ($55–75),1
CUST-00325,28,Female,18,One Year,Mailed Check,Standard,64.47,1167.35,3,2022-10,0,No,12–24 months,26–35,High ($55–75),0
CUST-00326,66,Male,2,One Year,Electronic Check,Standard,61.51,128.76,0,2022-03,0,No,0–3 months,60+,High ($55–75),0
CUST-00327,25,Male,10,Month-to-Month,Electronic Check,Premium,78.56,781.48,7,2022-12,1,Yes,3–12 months,18–25,Very High (>$75),0
CUST-00328,53,Male,48,Two Year,Electronic Check,Standard,62.86,3008.91,0,2022-12,0,No,24+ months,46–60,High ($55–75),0
CUST-00329,55,Male,5,Month-to-Month,Electronic Check,Basic,26.01,127.2,12,2023-06,0,No,3–12 months,46–60,Low (<$30),0
CUST-00330,57,Male,33,Month-to-Month,Credit Card (Auto),Standard,54.19,1793.47,1,2022-08,0,No,24+ months,46–60,Mid ($30–55),1
CUST-00331,37,Female,72,One Year,Electronic Check,Premium,83.88,6031.37,8,2022-11,1,Yes,24+ months,36–45,Very High (>$75),0
CUST-00332,52,Female,36,One Year,Credit Card (Auto),Premium,88.11,3175.4,58,2022-07,0,No,24+ months,46–60,Very High (>$75),1
CUST-00333,65,Male,53,Month-to-Month,Bank Transfer (Auto),Basic,27.01,1439.33,0,2023-07,0,No,24+ months,60+,Low (<$30),1
CUST-00334,42,Female,3,Month-to-Month,Electronic Check,Standard,59.15,171.03,6,2023-11,0,No,0–3 months,36–45,High ($55–75),0
CUST-00335,52,Male,9,Two Year,Mailed Check,Premium,87.74,796.9,16,2023-12,0,No,3–12 months,46–60,Very High (>$75),0
CUST-00336,42,Male,71,One Year,Mailed Check,Basic,20.44,1442.27,2,2023-03,0,No,24+ months,36–45,Low (<$30),0
CUST-00337,46,Male,40,Month-to-Month,Mailed Check,Basic,22.36,897.74,12,2023-08,0,No,24+ months,46–60,Low (<$30),0
CUST-00338,35,Female,32,Month-to-Month,Mailed Check,Basic,32.29,1039.1,4,2023-12,1,Yes,24+ months,26–35,Mid ($30–55),0
CUST-00339,63,Male,34,Two Year,Electronic Check,Standard,59.27,2014.08,3,2023-02,0,No,24+ months,60+,High ($55–75),0
CUST-00340,35,Male,17,One Year,Bank Transfer (Auto),Standard,55.61,939.44,33,2022-10,1,Yes,12–24 months,26–35,High ($55–75),1
CUST-00341,19,Male,1,Two Year,Mailed Check,Basic,21.09,29.58,3,2023-04,0,No,0–3 months,18–25,Low (<$30),0
CUST-00342,71,Female,49,Month-to-Month,Credit Card (Auto),Standard,48.12,2348.28,7,2023-06,1,Yes,24+ months,60+,Mid ($30–55),1
CUST-00343,52,Male,36,One Year,Credit Card (Auto),Basic,23.29,839.54,2,2023-03,0,No,24+ months,46–60,Low (<$30),1
CUST-00344,33,Female,20,One Year,Electronic Check,Standard,48.92,975.86,5,2023-10,0,No,12–24 months,26–35,Mid ($30–55),0
CUST-00345,58,Female,72,Month-to-Month,Electronic Check,Standard,56.19,4044.9,5,2023-05,0,No,24+ months,46–60,High ($55–75),0
CUST-00346,53,Female,13,One Year,Bank Transfer (Auto),Standard,61.96,806.21,5,2023-05,0,No,12–24 months,46–60,High ($55–75),1
CUST-00347,50,Female,11,One Year,Credit Card (Auto),Basic,22.84,251.93,15,2022-12,0,No,3–12 months,46–60,Low (<$30),1
CUST-00348,21,Male,65,Month-to-Month,Mailed Check,Standard,62.4,4050.07,20,2022-01,1,Yes,24+ months,18–25,High ($55–75),0
CUST-00349,50,Male,51,Two Year,Electronic Check,Standard,59.97,3062.06,10,2023-11,0,No,24+ months,46–60,High ($55–75),0
CUST-00350,31,Female,23,Two Year,Electronic Check,Standard,50.12,1143.14,14,2023-02,0,No,12–24 months,26–35,Mid ($30–55),0
CUST-00351,38,Male,4,Two Year,Electronic Check,Standard,58.95,226.22,25,2023-11,0,No,3–12 months,36–45,High ($55–75),0
CUST-00352,65,Female,7,Two Year,Electronic Check,Standard,50.57,353.56,90,2023-05,0,No,3–12 months,60+,Mid ($30–55),0
CUST-00353,37,Female,34,Month-to-Month,Mailed Check,Basic,29.12,990.92,9,2023-09,0,No,24+ months,36–45,Low (<$30),0
CUST-00354,25,Female,15,Month-to-Month,Bank Transfer (Auto),Basic,20.42,301.8,41,2022-05,0,No,12–24 months,18–25,Low (<$30),1
CUST-00355,24,Female,57,Two Year,Electronic Check,Basic,24.66,1406.65,10,2023-10,0,No,24+ months,18–25,Low (<$30),0
CUST-00356,20,Female,72,Month-to-Month,Electronic Check,Standard,57.62,4148.96,22,2022-04,1,Yes,24+ months,18–25,High ($55–75),0
CUST-00357,34,Female,52,Month-to-Month,Mailed Check,Standard,48.85,2537.18,12,2022-02,1,Yes,24+ months,26–35,Mid ($30–55),0
